FIPS,X,Y,Year,SMOKING,POVERTY,PM25,NO2,SO2,RATE
4011,-1222278.216,1212493.161,2008,21.2,11.3,4.0,0.21,0.0,51.75
4012,-1644757.363,1340753.453,2008,28.7,26.1,6.49,0.48,0.0,38.69
4013,-1517262.179,1274184.658,2008,19.9,13.4,6.94,0.81,0.0,46.8
4015,-1583919.555,1553444.329,2008,31.0,16.8,4.29,0.31,0.0,77.9
4017,-1284765.39,1467535.868,2008,23.5,23.1,4.0,0.26,0.007,39.01
4019,-1476191.451,1125771.422,2008,20.9,15.4,5.24,0.34,0.0,46.52
4021,-1420586.8,1207586.372,2008,22.5,14.0,5.78,0.63,0.0,44.6
4023,-1398761.173,1048495.378,2008,21.8,18.5,4.18,0.24,0.0,31.2
4025,-1498489.345,1412798.518,2008,25.4,12.9,4.76,0.29,0.0,48.43
4027,-1657902.488,1234156.053,2008,19.8,21.5,6.94,0.44,0.0,38.69
5001,422335.6565,1257742.809,2008,27.1,20.1,9.23,0.62,0.017,85.12
5003,391924.6564,1133376.502,2008,28.7,18.3,8.17,0.47,0.007,81.24
5005,325944.8231,1477160.052,2008,29.8,16.8,7.3,0.4,0.008,76.79
5007,155094.5293,1478108.344,2008,23.3,11.1,7.92,0.54,0.011,55.41
5009,258755.232,1477267.159,2008,28.0,15.0,7.0,0.43,0.005,70.82
5011,354204.4236,1162472.481,2008,29.2,24.1,8.0,0.49,0.01,74.01
5013,322441.5019,1171500.858,2008,30.3,16.5,7.96,0.39,0.012,84.8
5015,218922.7896,1479770.985,2008,28.1,15.6,7.02,0.3,0.005,58.02
5017,435421.231,1143899.148,2008,29.0,30.4,8.79,0.66,0.006,79.2
5019,258696.4416,1224518.294,2008,24.0,21.8,7.88,0.42,0.014,69.36
5021,496062.5084,1494564.049,2008,33.1,18.1,9.32,1.02,0.019,88.44
5023,356975.247,1394535.948,2008,28.6,15.2,8.02,0.69,0.021,70.84
5025,350188.7783,1210634.808,2008,27.0,19.5,8.01,0.54,0.021,80.22
5027,256754.7548,1130947.154,2008,23.7,20.7,7.83,0.41,0.014,76.51
5029,297531.8217,1361313.732,2008,28.8,17.1,8.09,0.62,0.014,69.91
5031,480321.0855,1433405.663,2008,26.4,17.5,9.72,1.03,0.021,66.91
5033,157810.2161,1394155.534,2008,27.1,15.6,7.85,0.45,0.01,79.51
5035,513412.7897,1365386.885,2008,29.3,20.5,9.48,1.48,0.021,94.72
5037,471183.736,1372833.132,2008,30.9,18.7,9.78,1.07,0.022,92.64
5039,306848.4113,1216976.821,2008,28.3,21.0,7.87,0.4,0.02,87.48
5041,435913.8349,1207239.844,2008,27.0,29.0,9.09,0.57,0.009,72.56
5043,394404.8698,1178013.43,2008,25.4,20.4,8.45,0.39,0.01,72.56
5045,331289.0617,1349668.8,2008,22.9,16.2,8.09,0.9,0.024,71.93
5047,189625.6278,1386218.18,2008,29.5,17.0,7.79,0.53,0.007,85.06
5049,371643.9693,1489698.908,2008,31.4,18.7,7.59,0.3,0.013,71.35
5051,259314.0964,1283332.464,2008,30.6,16.1,7.89,0.37,0.015,76.52
5053,326626.6293,1253536.526,2008,27.7,11.5,8.05,0.43,0.034,86.01
5055,485077.6864,1465822.724,2008,30.2,16.6,9.64,0.99,0.019,77.2
5057,214525.827,1188055.448,2008,26.7,20.6,7.79,0.47,0.018,77.9
5059,278873.2242,1254962.935,2008,28.9,15.7,7.96,0.37,0.021,82.86
5061,183788.2959,1226838.439,2008,28.9,21.3,7.17,0.45,0.02,87.86
5063,396986.1129,1419036.274,2008,26.9,15.1,8.51,0.81,0.028,78.4
5065,364580.0196,1457251.02,2008,28.9,19.7,7.95,0.48,0.017,73.05
5067,429625.2692,1404670.075,2008,33.5,24.9,9.59,0.86,0.029,89.08
5069,371628.2943,1252982.597,2008,28.4,20.6,8.67,0.51,0.034,77.39
5071,228180.1822,1393640.817,2008,30.1,17.4,7.4,0.43,0.006,76.3
5073,221537.5884,1132961.495,2008,28.4,25.4,7.35,0.64,0.022,91.92
5075,436707.5398,1454580.204,2008,30.8,20.8,9.05,0.68,0.025,89.06
5077,473424.8955,1315286.981,2008,31.3,38.6,9.36,1.02,0.015,83.62
5079,391302.5952,1219018.366,2008,30.3,29.0,8.53,0.47,0.019,64.7
5081,162556.8087,1183225.108,2008,28.8,18.4,7.25,0.69,0.04,83.69
5083,206087.9587,1353403.041,2008,31.2,16.6,7.59,0.58,0.008,89.08
5085,373299.2293,1307381.435,2008,26.3,11.7,8.9,0.78,0.036,84.21
5087,203229.8493,1442388.352,2008,28.3,17.0,7.32,0.27,0.006,73.6
5089,295148.9411,1473943.42,2008,27.0,17.7,7.13,0.4,0.005,80.79
5091,195029.3472,1140265.061,2008,31.6,19.8,7.58,0.7,0.034,82.8
5093,532470.4543,1428975.558,2008,31.3,23.5,9.11,1.33,0.02,92.31
5095,435774.9556,1301719.597,2008,29.1,26.0,9.36,0.83,0.017,98.66
5097,213106.9019,1277843.282,2008,27.7,17.7,7.32,0.38,0.011,65.17
5099,247970.8945,1180864.704,2008,28.4,22.0,7.88,0.45,0.013,80.14
5101,248778.5402,1433394.497,2008,28.5,23.3,7.0,0.33,0.005,78.37
5103,287345.1173,1174251.825,2008,28.4,22.0,7.96,0.4,0.012,83.75
5105,277874.0963,1325399.075,2008,29.8,16.2,7.8,0.45,0.016,80.7
5107,469554.445,1275605.39,2008,29.3,34.9,9.24,0.71,0.011,97.99
5109,214452.0054,1235896.943,2008,27.9,17.5,7.2,0.41,0.014,78.7
5111,479240.9242,1404530.665,2008,33.3,23.8,9.86,1.13,0.022,110.13
5113,161456.3368,1270801.319,2008,29.7,19.5,7.03,0.32,0.016,75.49
5115,266862.4365,1381043.102,2008,26.0,15.7,7.59,0.47,0.008,79.78
5117,403371.9341,1317212.819,2008,28.4,18.1,9.41,0.81,0.027,87.36
5119,334765.1331,1307555.833,2008,23.8,16.5,8.63,0.81,0.035,69.16
5121,442039.221,1488555.733,2008,30.2,20.4,8.69,0.84,0.018,80.37
5123,474973.4109,1342390.793,2008,31.4,31.4,9.7,1.17,0.019,75.89
5125,302180.008,1292556.533,2008,26.2,9.6,8.01,0.46,0.029,65.99
5127,175621.6712,1313055.744,2008,31.1,19.9,7.13,0.37,0.011,81.53
5129,295163.9777,1433919.742,2008,30.0,24.2,7.05,0.44,0.007,85.41
5131,155813.0466,1350516.749,2008,27.5,17.3,7.91,0.49,0.01,74.68
5133,161324.8127,1216143.217,2008,28.5,22.3,7.15,0.54,0.029,74.97
5135,402854.2096,1466357.015,2008,31.4,19.7,8.08,0.39,0.022,72.0
5137,343883.5923,1430021.734,2008,29.7,19.4,7.79,0.54,0.015,71.31
5139,315228.8032,1128070.39,2008,28.1,19.8,8.0,0.41,0.009,90.2
5141,312908.4832,1397513.836,2008,29.6,18.3,7.53,0.53,0.011,68.3
5143,159433.1948,1437877.144,2008,24.2,15.0,7.65,0.43,0.01,65.98
5145,383682.6063,1364050.577,2008,25.2,16.7,8.93,0.89,0.027,83.38
5147,429367.2299,1358372.258,2008,31.3,27.1,9.65,0.84,0.025,95.64
5149,234284.15,1330289.996,2008,29.8,17.6,7.58,0.41,0.009,87.57
6001,-2234722.915,1929488.249,2008,14.5,10.4,11.39,4.8,0.0,43.01
6003,-2033713.929,1985978.13,2008,19.8,15.7,7.81,0.34,0.0,49.63
6005,-2107443.207,1987762.827,2008,23.0,9.8,9.45,0.71,0.0,54.62
6007,-2150252.492,2140994.288,2008,21.2,20.7,9.08,0.79,0.0,58.63
6009,-2106250.83,1959391.645,2008,21.0,11.5,9.91,0.73,0.0,51.37
6011,-2217214.631,2102795.251,2008,20.9,13.5,9.82,0.79,0.0,51.03
6013,-2229816.674,1959878.901,2008,14.4,9.4,12.05,4.05,0.0,43.49
6015,-2270489.272,2417815.955,2008,27.5,23.6,5.52,0.29,0.0,75.16
6017,-2087339.323,2020989.03,2008,18.0,7.8,8.64,0.43,0.0,45.84
6019,-2070617.273,1782733.704,2008,17.9,22.1,11.73,0.81,0.0,44.79
6021,-2217111.972,2151816.274,2008,21.3,16.9,9.18,0.56,0.0,59.56
6023,-2302676.8,2305251.467,2008,22.3,19.8,5.91,0.27,0.0,57.51
6025,-1785154.0,1290267.036,2008,18.0,21.5,7.64,0.65,0.0,39.82
6027,-1883524.089,1709044.101,2008,21.5,11.6,6.03,0.25,0.0,51.77
6029,-2028665.795,1609051.393,2008,20.1,20.5,9.2,0.81,0.0,53.89
6031,-2103384.742,1712092.444,2008,19.5,17.9,12.84,1.28,0.0,46.12
6033,-2262141.278,2106544.859,2008,24.8,17.9,8.43,0.58,0.0,74.26
6035,-2038744.849,2227611.966,2008,25.7,20.7,5.87,0.26,0.0,51.02
6037,-2011057.099,1487036.091,2008,15.7,15.3,10.85,3.81,0.0,37.59
6039,-2067279.165,1835026.141,2008,19.9,18.2,12.03,0.9,0.0,41.54
6041,-2291618.459,1995396.41,2008,13.5,7.1,9.15,2.19,0.0,35.01
6043,-2069173.944,1877544.01,2008,20.2,13.5,10.66,0.57,0.0,49.15
6045,-2303830.436,2158440.063,2008,23.3,17.7,6.58,0.4,0.0,53.52
6047,-2149157.533,1853334.408,2008,19.0,21.5,12.75,1.43,0.0,50.85
6049,-2022988.558,2329663.146,2008,24.0,17.4,5.04,0.24,0.0,49.46
6051,-1972999.433,1894718.388,2008,18.6,9.6,7.61,0.27,0.0,32.59
6053,-2221864.764,1759813.569,2008,16.5,12.7,9.8,0.85,0.0,38.36
6055,-2245548.226,2032658.383,2008,16.6,9.0,9.94,1.53,0.0,50.87
6057,-2092539.079,2082986.468,2008,18.5,9.2,8.29,0.42,0.0,40.85
6059,-1985466.246,1410112.568,2008,13.6,9.9,12.6,5.23,0.0,39.18
6061,-2095275.292,2056117.271,2008,15.7,6.7,8.89,0.75,0.0,45.26
6063,-2077853.747,2160535.286,2008,21.4,12.0,7.0,0.36,0.0,59.56
6065,-1825723.965,1379416.512,2008,18.1,12.6,7.49,1.09,0.0,46.88
6067,-2165232.168,2003551.843,2008,17.3,13.3,12.38,2.45,0.0,52.63
6069,-2196530.098,1798016.409,2008,16.2,10.4,10.15,0.87,0.0,38.72
6071,-1816367.501,1502728.206,2008,19.8,14.7,6.36,0.77,0.0,48.56
6073,-1909574.87,1316234.036,2008,15.3,12.6,8.2,1.64,0.0,44.07
6075,-2277693.471,1954457.212,2008,13.0,11.2,12.38,4.03,0.0,40.8
6077,-2174263.412,1946260.784,2008,19.6,16.5,12.42,2.83,0.0,54.91
6079,-2173681.929,1650773.455,2008,15.9,12.1,9.29,0.41,0.0,44.92
6081,-2278620.286,1915808.368,2008,12.7,6.5,9.73,3.34,0.0,37.84
6083,-2159883.062,1564375.929,2008,14.8,12.7,8.2,0.61,0.0,38.2
6085,-2230823.065,1880148.094,2008,12.1,7.6,10.15,3.57,0.0,35.72
6087,-2262112.52,1868462.954,2008,14.4,13.3,9.82,2.34,0.0,38.75
6089,-2153086.26,2269411.386,2008,24.3,17.7,7.16,0.37,0.0,66.12
6091,-2063687.245,2107644.402,2008,21.5,12.7,7.47,0.37,0.0,49.58
6093,-2167666.291,2370091.862,2008,22.6,16.4,6.13,0.3,0.0,60.3
6095,-2219662.938,1997853.508,2008,17.7,9.0,12.01,3.03,0.0,54.0
6097,-2291018.826,2048296.819,2008,18.2,10.4,8.59,1.16,0.0,46.34
6099,-2162312.621,1899377.574,2008,20.1,14.4,12.45,1.88,0.0,54.15
6101,-2176828.727,2074846.581,2008,19.9,15.5,10.95,1.96,0.0,53.63
6103,-2188079.389,2205051.276,2008,24.3,16.5,8.48,0.52,0.0,65.36
6105,-2242989.009,2281865.2,2008,23.8,19.9,7.41,0.33,0.0,66.87
6107,-2011603.864,1705935.249,2008,19.0,21.5,10.27,0.71,0.0,48.33
6109,-2060895.501,1927044.916,2008,23.9,12.5,9.35,0.4,0.0,51.66
6111,-2083748.361,1520098.026,2008,15.6,8.7,9.61,1.94,0.0,39.92
6113,-2204404.971,2042041.544,2008,14.5,14.6,11.32,2.48,0.0,48.06
6115,-2141537.715,2092413.039,2008,22.9,16.6,9.74,0.92,0.0,76.04
8001,-705894.5167,1903875.48,2008,19.1,12.0,5.27,1.58,0.0,42.52
8003,-854832.5112,1658999.349,2008,20.7,21.4,4.0,0.22,0.001,33.66
8005,-708156.3946,1878934.37,2008,19.4,9.8,5.51,1.3,0.0,42.52
8007,-969285.3187,1628883.604,2008,18.8,11.3,4.0,0.31,0.005,24.86
8009,-575413.0221,1606404.107,2008,22.9,17.7,5.92,0.32,0.001,52.65
8011,-614944.8062,1680647.802,2008,27.4,29.4,5.99,0.35,0.0,49.67
8013,-789556.0936,1936234.615,2008,19.1,10.3,4.68,1.21,0.0,42.52
8014,-765452.9655,1918247.481,2008,19.1,5.0,6.49,3.09,0.0,42.52
8015,-876002.4773,1793582.427,2008,22.4,11.9,4.0,0.12,0.0,36.04
8017,-567485.0652,1775404.607,2008,21.8,12.0,6.26,0.37,0.001,42.94
8019,-818288.5988,1893713.78,2008,17.3,7.4,4.03,0.7,0.0,34.01
8021,-894313.4405,1621249.279,2008,20.3,21.2,4.0,0.16,0.001,29.33
8023,-826731.4276,1622948.605,2008,22.7,24.8,4.0,0.2,0.0,29.58
8025,-673296.295,1727047.965,2008,28.7,46.2,6.0,0.4,0.0,40.75
8027,-812237.1275,1715109.678,2008,23.6,11.8,4.02,0.26,0.0,29.64
8029,-1017169.673,1822973.639,2008,23.3,12.1,4.02,0.23,0.0,46.49
8031,-752535.2617,1895398.468,2008,22.2,18.0,6.74,2.67,0.0,42.52
8033,-1089277.071,1706941.395,2008,25.6,11.8,4.0,0.22,0.004,36.54
8035,-761560.7898,1847660.142,2008,11.3,3.1,4.6,0.63,0.0,30.64
8037,-907828.0851,1896431.678,2008,15.3,6.8,4.03,0.18,0.0,18.83
8039,-694376.7348,1836771.668,2008,17.3,5.5,5.55,0.65,0.0,39.86
8041,-732217.7613,1789019.449,2008,20.4,10.6,5.58,0.51,0.0,43.77
8043,-814487.0698,1756371.693,2008,29.4,14.7,4.27,0.3,0.0,51.68
8045,-1010370.634,1905589.98,2008,21.5,7.4,4.11,0.3,0.0,39.44
8047,-806038.831,1911394.232,2008,20.0,6.2,4.12,0.54,0.0,40.12
8049,-853397.0214,1943920.336,2008,21.4,6.9,4.21,0.16,0.0,28.09
8051,-948768.7971,1792665.374,2008,15.7,12.0,4.0,0.2,0.0,32.74
8053,-982989.8362,1701269.516,2008,17.4,7.3,4.0,0.19,0.003,26.59
8055,-781576.3055,1664376.748,2008,22.4,23.8,4.53,0.25,0.0,45.86
8057,-865364.1963,2008714.743,2008,19.8,15.6,4.75,0.17,0.0,34.76
8059,-786087.6609,1878865.86,2008,19.1,7.6,5.15,1.97,0.0,42.52
8061,-582223.6306,1732072.027,2008,21.4,12.2,6.13,0.36,0.001,49.04
8063,-563665.1171,1828718.275,2008,25.2,14.5,5.89,0.46,0.001,45.49
8065,-883398.2697,1845706.888,2008,22.7,12.7,4.0,0.24,0.0,35.56
8067,-1037450.822,1647580.975,2008,18.3,10.9,4.01,0.61,0.016,33.23
8069,-791888.8373,2001069.799,2008,17.5,11.6,4.6,0.37,0.0,36.48
8071,-704874.223,1616067.79,2008,24.3,16.8,5.04,0.32,0.0,40.5
8073,-644193.1867,1798872.808,2008,26.2,16.8,6.15,0.37,0.0,41.52
8075,-595046.0267,1990421.107,2008,27.2,13.4,4.99,0.53,0.001,43.68
8077,-1066385.895,1847034.414,2008,22.6,10.6,4.06,0.36,0.0,54.74
8079,-952357.1057,1680561.859,2008,15.9,10.4,4.0,0.17,0.002,29.07
8081,-1021328.67,2022008.896,2008,25.4,9.5,5.03,0.31,0.002,49.01
8083,-1102273.11,1661903.56,2008,20.4,16.3,4.0,0.66,0.014,44.41
8085,-1058417.207,1776457.44,2008,21.0,11.9,4.01,0.28,0.001,48.57
8087,-657761.8652,1943459.992,2008,24.4,12.7,5.01,0.65,0.0,45.94
8089,-671363.7325,1679164.0,2008,25.4,22.2,5.92,0.39,0.0,44.42
8091,-1018936.481,1743361.799,2008,17.0,7.6,4.0,0.26,0.001,31.51
8093,-830931.5592,1830789.968,2008,20.0,8.2,4.02,0.28,0.0,30.41
8095,-533128.9017,1971382.704,2008,22.9,11.9,5.0,0.47,0.002,44.33
8097,-931742.6072,1852861.889,2008,13.1,5.0,4.01,0.18,0.0,15.54
8099,-556013.2083,1676518.427,2008,22.5,19.1,6.01,0.37,0.001,61.43
8101,-737686.9471,1715372.271,2008,26.7,16.8,5.54,0.5,0.0,49.39
8103,-1031338.464,1951228.166,2008,20.8,8.1,4.5,0.22,0.0,47.38
8105,-906423.8482,1665583.014,2008,22.8,15.4,4.0,0.21,0.001,33.55
8107,-921759.5471,1994620.387,2008,15.8,5.8,4.88,0.27,0.0,32.19
8109,-891489.6983,1720138.187,2008,22.1,29.9,4.0,0.21,0.001,32.07
8111,-1016284.352,1698857.061,2008,20.2,12.4,4.0,0.31,0.004,37.0
8113,-1075922.788,1733678.905,2008,13.8,8.2,4.0,0.24,0.002,24.6
8115,-530564.7454,2002858.7,2008,24.0,11.8,5.0,0.49,0.003,52.76
8117,-858784.8352,1891714.34,2008,15.5,6.8,4.01,0.32,0.0,13.12
8119,-786157.6261,1799617.447,2008,21.9,7.3,4.12,0.32,0.0,38.35
8121,-609104.7815,1906774.289,2008,23.1,12.4,5.3,0.52,0.0,35.43
8123,-703941.7425,1980180.672,2008,19.1,12.0,4.99,0.8,0.0,42.52
8125,-543238.3122,1905602.144,2008,22.6,12.7,5.3,0.5,0.001,46.89
9001,1861863.825,2251708.214,2008,16.6,8.2,8.06,2.58,0.011,45.19
9003,1900269.968,2323058.093,2008,19.2,10.4,7.53,1.79,0.006,52.47
9005,1859618.764,2311363.344,2008,20.8,5.6,7.16,1.49,0.007,51.05
9007,1925466.445,2289801.725,2008,19.6,5.5,7.35,1.89,0.008,54.06
9009,1894969.234,2276090.852,2008,22.2,11.0,7.68,2.29,0.008,55.09
9011,1959597.493,2301208.01,2008,21.0,6.9,7.23,1.56,0.013,57.79
9013,1930655.593,2336303.275,2008,17.2,6.8,7.05,1.66,0.009,51.61
9015,1959231.225,2340738.908,2008,22.5,11.7,7.01,1.23,0.015,63.34
10001,1737530.538,1972072.594,2008,24.4,10.7,10.63,2.78,0.071,71.88
10003,1719077.989,2024828.341,2008,21.6,9.6,11.41,4.04,0.071,62.34
10005,1762733.34,1928788.66,2008,26.1,12.0,9.84,2.48,0.06,63.92
11001,1620145.774,1926595.621,2008,21.1,16.9,10.48,4.01,0.151,57.8
12001,1315489.186,827901.3754,2008,19.4,20.0,6.29,0.65,0.039,61.75
12003,1312076.982,900951.5536,2008,29.2,15.3,7.0,0.6,0.018,88.35
12005,995258.6199,853221.6006,2008,28.1,11.9,7.31,0.41,0.018,79.56
12007,1329251.395,860692.8076,2008,30.5,19.3,6.58,0.73,0.028,82.02
12009,1495501.452,700690.5669,2008,25.5,10.7,5.06,0.43,0.005,65.96
12011,1557577.253,471887.7456,2008,19.8,12.0,4.83,0.93,0.005,51.62
12013,1033881.383,873281.0355,2008,30.0,20.9,7.25,0.39,0.014,82.22
12015,1403406.171,531558.6164,2008,28.6,10.3,5.98,0.45,0.004,55.71
12017,1317000.049,735647.0342,2008,32.4,15.8,6.35,0.66,0.067,72.79
12019,1358311.28,868759.325,2008,24.6,8.3,6.38,0.76,0.029,71.94
12021,1472615.201,453662.7502,2008,21.9,10.2,5.28,0.37,0.002,38.4
12023,1281686.126,884617.3776,2008,30.5,18.0,7.04,0.53,0.015,81.63
12027,1408911.28,563675.7766,2008,27.8,22.4,6.02,0.61,0.006,53.89
12029,1239772.687,809786.6245,2008,36.1,22.8,6.24,0.47,0.038,90.32
12031,1370331.521,909756.5798,2008,25.4,12.1,6.95,0.94,0.025,70.56
12033,824631.3619,881054.5827,2008,27.9,16.0,6.95,0.64,0.049,73.12
12035,1419083.978,819538.3368,2008,27.9,9.8,5.99,0.54,0.016,57.73
12037,1076837.48,817423.5247,2008,31.2,23.1,6.82,0.3,0.006,90.43
12039,1087116.299,898911.4128,2008,25.0,26.6,7.99,0.39,0.009,66.61
12041,1272333.213,827477.0658,2008,29.7,16.8,6.6,0.54,0.034,76.88
12043,1473964.911,547993.1469,2008,29.1,21.8,5.98,0.49,0.003,54.73
12045,1036391.81,822679.0985,2008,31.9,21.2,6.72,0.34,0.011,82.29
12047,1246538.941,910210.0622,2008,32.2,29.3,7.25,0.41,0.008,83.47
12049,1403894.266,597064.2683,2008,23.9,23.1,6.2,0.69,0.009,56.7
12051,1483240.652,504594.4412,2008,25.7,23.8,5.96,0.5,0.003,63.09
12053,1326721.959,704121.1111,2008,30.2,12.4,6.59,0.83,0.047,74.7
12055,1452456.606,587708.5576,2008,27.0,16.7,5.98,0.54,0.004,54.72
12057,1347964.378,637442.4355,2008,22.6,13.9,6.99,1.21,0.027,60.71
12059,969533.3415,917795.2169,2008,31.5,21.0,7.94,0.45,0.019,82.81
12061,1518430.276,637451.0149,2008,26.5,12.4,5.14,0.34,0.003,59.93
12063,1027167.535,916072.3147,2008,26.8,19.0,8.11,0.48,0.014,70.27
12065,1157367.237,891775.5316,2008,27.4,18.5,7.75,0.51,0.007,61.09
12067,1232027.785,850995.6519,2008,31.6,25.6,6.84,0.57,0.016,79.08
12069,1392522.882,736956.1657,2008,24.1,10.3,6.49,0.85,0.018,62.18
12071,1415805.915,496926.6662,2008,24.5,10.6,5.69,0.48,0.002,50.36
12073,1120704.524,889449.6751,2008,18.2,18.6,7.72,0.44,0.007,51.84
12075,1284149.804,783637.3072,2008,29.1,17.8,6.24,0.5,0.067,92.26
