FIPS,X,Y,Year,SMOKING,POVERTY,PM25,NO2,SO2,RATE
6007,-2150252.492,2140994.288,2011,21.7,22.6,4.55,0.64,0.0,55.64
6009,-2106250.83,1959391.645,2011,20.3,12.5,6.2,0.68,0.0,48.66
6011,-2217214.631,2102795.251,2011,20.3,13.2,4.33,0.8,0.0,47.01
6013,-2229816.674,1959878.901,2011,14.4,11.9,7.19,3.83,0.0,40.34
6015,-2270489.272,2417815.955,2011,26.7,25.4,2.0,0.28,0.0,71.5
6017,-2087339.323,2020989.03,2011,17.4,10.3,5.57,0.44,0.0,42.85
6019,-2070617.273,1782733.704,2011,17.8,25.8,8.21,0.74,0.0,42.07
6021,-2217111.972,2151816.274,2011,22.1,19.2,3.85,0.54,0.0,55.8
6023,-2302676.8,2305251.467,2011,22.7,21.1,2.04,0.3,0.0,53.79
6025,-1785154.0,1290267.036,2011,16.8,26.0,7.28,0.53,0.0,35.94
6027,-1883524.089,1709044.101,2011,20.9,12.7,5.35,0.22,0.0,48.48
6029,-2028665.795,1609051.393,2011,18.0,24.6,6.98,0.8,0.0,49.04
6031,-2103384.742,1712092.444,2011,17.9,21.2,8.77,1.14,0.0,43.12
6033,-2262141.278,2106544.859,2011,23.9,23.0,3.14,0.56,0.0,70.1
6035,-2038744.849,2227611.966,2011,25.0,19.3,3.68,0.24,0.0,47.73
6037,-2011057.099,1487036.091,2011,13.8,18.4,9.59,3.95,0.0,35.09
6039,-2067279.165,1835026.141,2011,20.0,23.6,8.2,0.92,0.0,38.8
6041,-2291618.459,1995396.41,2011,12.6,9.4,4.95,1.47,0.0,32.04
6043,-2069173.944,1877544.01,2011,19.4,15.7,7.37,0.53,0.0,45.18
6045,-2303830.436,2158440.063,2011,22.7,20.2,2.62,0.38,0.0,49.76
6047,-2149157.533,1853334.408,2011,18.8,26.8,8.32,1.42,0.0,47.86
6049,-2022988.558,2329663.146,2011,21.6,21.5,3.33,0.19,0.0,46.96
6051,-1972999.433,1894718.388,2011,18.1,10.8,6.44,0.21,0.0,29.59
6053,-2221864.764,1759813.569,2011,15.9,17.1,5.35,0.7,0.0,36.31
6055,-2245548.226,2032658.383,2011,15.9,12.0,4.74,1.51,0.0,48.98
6057,-2092539.079,2082986.468,2011,16.9,12.1,5.01,0.46,0.0,37.65
6059,-1985466.246,1410112.568,2011,12.2,13.0,11.43,4.63,0.0,36.03
6061,-2095275.292,2056117.271,2011,15.5,8.5,5.48,0.73,0.0,41.15
6063,-2077853.747,2160535.286,2011,22.2,14.8,4.1,0.39,0.0,55.95
6065,-1825723.965,1379416.512,2011,17.7,16.9,7.08,0.91,0.0,42.52
6067,-2165232.168,2003551.843,2011,18.9,17.7,7.15,2.39,0.0,50.3
6069,-2196530.098,1798016.409,2011,16.3,12.4,5.97,0.82,0.0,35.81
6071,-1816367.501,1502728.206,2011,17.9,19.4,5.68,0.64,0.0,45.25
6073,-1909574.87,1316234.036,2011,14.1,15.2,7.82,1.23,0.0,40.72
6075,-2277693.471,1954457.212,2011,12.7,13.8,7.93,4.09,0.0,37.96
6077,-2174263.412,1946260.784,2011,19.6,18.2,7.59,2.93,0.0,52.25
6079,-2173681.929,1650773.455,2011,14.5,15.1,5.5,0.59,0.0,41.83
6081,-2278620.286,1915808.368,2011,11.8,7.9,6.4,3.36,0.0,35.21
6083,-2159883.062,1564375.929,2011,13.7,15.4,5.63,0.61,0.0,34.03
6085,-2230823.065,1880148.094,2011,11.6,10.7,6.49,3.11,0.0,32.6
6087,-2262112.52,1868462.954,2011,14.0,14.9,6.54,1.83,0.0,35.54
6089,-2153086.26,2269411.386,2011,23.6,19.4,3.15,0.39,0.0,62.44
6091,-2063687.245,2107644.402,2011,22.8,13.6,4.69,0.37,0.0,45.57
6093,-2167666.291,2370091.862,2011,21.9,24.4,2.88,0.26,0.0,58.21
6095,-2219662.938,1997853.508,2011,17.2,13.6,6.82,2.58,0.0,50.49
6097,-2291018.826,2048296.819,2011,17.0,12.2,3.84,0.98,0.0,42.68
6099,-2162312.621,1899377.574,2011,19.6,23.3,7.98,1.82,0.0,50.34
6101,-2176828.727,2074846.581,2011,19.8,15.8,5.67,1.8,0.0,49.83
6103,-2188079.389,2205051.276,2011,24.6,19.5,3.61,0.48,0.0,61.12
6105,-2242989.009,2281865.2,2011,24.2,21.4,2.93,0.31,0.0,63.12
6107,-2011603.864,1705935.249,2011,17.3,25.6,7.81,0.69,0.0,45.94
6109,-2060895.501,1927044.916,2011,22.9,16.6,6.74,0.38,0.0,48.42
6111,-2083748.361,1520098.026,2011,13.6,11.5,7.93,1.46,0.0,35.82
6113,-2204404.971,2042041.544,2011,14.4,21.3,5.74,2.07,0.0,44.7
6115,-2141537.715,2092413.039,2011,22.1,19.6,4.93,1.02,0.0,72.91
8001,-705894.5167,1903875.48,2011,19.2,16.1,5.23,1.02,0.0,39.99
8003,-854832.5112,1658999.349,2011,19.7,22.7,4.02,0.25,0.001,32.22
8005,-708156.3946,1878934.37,2011,17.7,12.0,5.27,1.03,0.0,39.99
8007,-969285.3187,1628883.604,2011,19.4,14.9,4.01,0.33,0.004,22.76
8009,-575413.0221,1606404.107,2011,22.6,20.5,6.01,0.39,0.001,52.23
8011,-614944.8062,1680647.802,2011,28.1,32.4,5.98,0.38,0.0,47.84
8013,-789556.0936,1936234.615,2011,19.2,13.8,4.7,1.02,0.0,39.99
8014,-765452.9655,1918247.481,2011,19.2,6.5,6.42,1.61,0.0,39.99
8015,-876002.4773,1793582.427,2011,22.1,12.9,4.0,0.33,0.0,33.37
8017,-567485.0652,1775404.607,2011,21.6,12.9,5.25,0.37,0.0,41.96
8019,-818288.5988,1893713.78,2011,19.3,8.9,4.06,0.36,0.0,31.32
8021,-894313.4405,1621249.279,2011,18.4,19.8,4.03,0.19,0.001,27.71
8023,-826731.4276,1622948.605,2011,21.0,26.0,4.06,0.22,0.0,28.59
8025,-673296.295,1727047.965,2011,26.6,48.1,5.98,0.42,0.0,38.26
8027,-812237.1275,1715109.678,2011,22.8,15.6,4.04,0.29,0.0,28.06
8029,-1017169.673,1822973.639,2011,24.7,16.6,4.01,0.15,0.0,44.87
8031,-752535.2617,1895398.468,2011,20.9,18.7,6.61,1.65,0.0,39.99
8033,-1089277.071,1706941.395,2011,22.6,13.3,3.8,0.25,0.003,35.29
8035,-761560.7898,1847660.142,2011,12.3,4.3,4.82,0.69,0.0,29.04
8037,-907828.0851,1896431.678,2011,14.1,9.8,4.0,0.21,0.0,17.24
8039,-694376.7348,1836771.668,2011,17.2,7.9,5.26,0.6,0.0,37.32
8041,-732217.7613,1789019.449,2011,18.5,13.2,5.49,0.6,0.0,42.83
8043,-814487.0698,1756371.693,2011,29.7,18.0,4.32,0.38,0.0,49.46
8045,-1010370.634,1905589.98,2011,19.6,10.7,3.99,0.31,0.0,37.29
8047,-806038.831,1911394.232,2011,21.1,7.8,4.11,0.49,0.0,37.27
8049,-853397.0214,1943920.336,2011,20.4,10.4,4.0,0.32,0.0,25.95
8051,-948768.7971,1792665.374,2011,14.7,17.9,4.0,0.19,0.0,30.37
8053,-982989.8362,1701269.516,2011,15.2,10.7,4.0,0.18,0.002,24.75
8055,-781576.3055,1664376.748,2011,21.6,22.0,4.43,0.32,0.0,44.55
8057,-865364.1963,2008714.743,2011,21.0,16.1,4.0,0.26,0.0,32.68
8059,-786087.6609,1878865.86,2011,19.2,9.0,5.21,0.94,0.0,39.99
8061,-582223.6306,1732072.027,2011,20.4,12.6,5.81,0.39,0.0,46.98
8063,-563665.1171,1828718.275,2011,24.3,16.2,5.04,0.48,0.001,44.01
8065,-883398.2697,1845706.888,2011,20.2,16.4,4.0,0.23,0.0,33.38
8067,-1037450.822,1647580.975,2011,17.4,11.1,4.02,0.48,0.012,31.05
8069,-791888.8373,2001069.799,2011,16.7,13.8,4.27,0.55,0.0,35.06
8071,-704874.223,1616067.79,2011,22.6,19.5,5.2,0.33,0.0,39.42
8073,-644193.1867,1798872.808,2011,24.3,17.7,5.67,0.45,0.0,40.02
8075,-595046.0267,1990421.107,2011,25.9,18.0,4.96,0.4,0.0,41.76
8077,-1066385.895,1847034.414,2011,22.2,12.2,3.87,0.27,0.0,52.59
8079,-952357.1057,1680561.859,2011,16.0,11.2,4.0,0.21,0.002,26.25
8081,-1021328.67,2022008.896,2011,23.6,11.9,4.38,0.3,0.001,47.56
8083,-1102273.11,1661903.56,2011,20.3,16.4,3.91,0.59,0.011,42.52
8085,-1058417.207,1776457.44,2011,22.4,16.6,3.81,0.27,0.0,46.48
8087,-657761.8652,1943459.992,2011,23.5,15.3,5.06,0.55,0.0,44.81
8089,-671363.7325,1679164.0,2011,24.5,23.9,5.97,0.37,0.0,42.01
8091,-1018936.481,1743361.799,2011,15.6,9.8,3.99,0.17,0.001,30.1
8093,-830931.5592,1830789.968,2011,20.6,9.9,4.0,0.32,0.0,28.57
8095,-533128.9017,1971382.704,2011,21.3,12.4,4.99,0.45,0.002,42.43
8097,-931742.6072,1852861.889,2011,14.0,7.5,4.0,0.27,0.0,13.98
8099,-556013.2083,1676518.427,2011,22.1,21.0,5.96,0.43,0.001,59.25
8101,-737686.9471,1715372.271,2011,23.6,19.0,5.53,0.48,0.0,46.96
8103,-1031338.464,1951228.166,2011,18.9,10.1,4.0,0.28,0.0,45.6
8105,-906423.8482,1665583.014,2011,19.9,18.5,4.0,0.15,0.001,31.69
8107,-921759.5471,1994620.387,2011,15.1,8.7,4.04,0.33,0.0,29.4
8109,-891489.6983,1720138.187,2011,21.9,29.7,4.0,0.22,0.0,30.33
8111,-1016284.352,1698857.061,2011,20.4,18.0,3.99,0.12,0.003,35.07
8113,-1075922.788,1733678.905,2011,13.1,11.1,3.77,0.2,0.001,23.44
8115,-530564.7454,2002858.7,2011,23.6,13.8,4.99,0.37,0.003,52.13
8117,-858784.8352,1891714.34,2011,14.7,10.5,4.0,0.31,0.0,11.47
8119,-786157.6261,1799617.447,2011,23.8,9.3,4.52,0.56,0.0,35.69
8121,-609104.7815,1906774.289,2011,22.2,12.6,5.0,0.45,0.0,34.57
8123,-703941.7425,1980180.672,2011,19.2,14.4,4.98,0.75,0.0,39.99
8125,-543238.3122,1905602.144,2011,21.6,13.6,5.0,0.45,0.001,46.0
9001,1861863.825,2251708.214,2011,15.4,9.4,9.27,2.57,0.004,41.98
9003,1900269.968,2323058.093,2011,18.5,12.4,8.82,1.54,0.003,51.02
9005,1859618.764,2311363.344,2011,19.8,7.8,8.93,0.98,0.002,49.7
9007,1925466.445,2289801.725,2011,18.0,6.7,8.52,1.67,0.004,50.6
9009,1894969.234,2276090.852,2011,19.8,12.9,9.05,1.83,0.003,53.56
9011,1959597.493,2301208.01,2011,19.5,9.0,8.28,1.28,0.007,54.87
9013,1930655.593,2336303.275,2011,16.8,8.0,8.04,1.5,0.005,49.07
9015,1959231.225,2340738.908,2011,21.8,10.6,8.23,1.4,0.009,61.29
10001,1737530.538,1972072.594,2011,25.2,14.9,11.24,2.04,0.018,68.26
10003,1719077.989,2024828.341,2011,20.5,12.0,12.08,2.84,0.018,59.32
10005,1762733.34,1928788.66,2011,25.3,12.4,10.31,2.25,0.017,59.6
11001,1620145.774,1926595.621,2011,20.4,19.1,11.38,3.29,0.027,50.15
12001,1315489.186,827901.3754,2011,17.3,23.5,8.52,0.46,0.017,59.56
12003,1312076.982,900951.5536,2011,28.9,18.6,9.31,0.44,0.014,85.93
12005,995258.6199,853221.6006,2011,25.0,14.4,8.37,0.29,0.006,75.89
12007,1329251.395,860692.8076,2011,27.8,23.1,8.96,0.48,0.017,79.31
12009,1495501.452,700690.5669,2011,24.3,14.2,6.77,0.38,0.001,64.13
12011,1557577.253,471887.7456,2011,18.4,14.9,5.3,0.77,0.0,47.67
12013,1033881.383,873281.0355,2011,29.6,25.9,8.17,0.28,0.005,79.32
12015,1403406.171,531558.6164,2011,25.3,13.2,6.97,0.41,0.001,53.25
12017,1317000.049,735647.0342,2011,27.4,17.3,8.09,0.61,0.021,70.3
12019,1358311.28,868759.325,2011,21.2,10.9,9.02,0.49,0.02,68.6
12021,1472615.201,453662.7502,2011,19.7,16.2,6.05,0.37,0.0,35.53
12023,1281686.126,884617.3776,2011,28.8,21.7,9.12,0.39,0.009,78.93
12027,1408911.28,563675.7766,2011,28.9,31.0,7.06,0.53,0.002,51.7
12029,1239772.687,809786.6245,2011,30.1,25.2,8.03,0.34,0.013,88.5
12031,1370331.521,909756.5798,2011,22.6,17.7,9.46,0.69,0.022,65.27
12033,824631.3619,881054.5827,2011,23.9,18.5,8.0,0.52,0.01,69.05
12035,1419083.978,819538.3368,2011,25.0,14.7,8.37,0.45,0.009,55.86
12037,1076837.48,817423.5247,2011,28.3,22.3,8.16,0.27,0.002,87.74
12039,1087116.299,898911.4128,2011,24.8,25.2,8.84,0.36,0.003,64.81
12041,1272333.213,827477.0658,2011,27.6,19.5,8.02,0.43,0.013,74.25
12043,1473964.911,547993.1469,2011,27.8,22.2,6.84,0.49,0.001,51.43
12045,1036391.81,822679.0985,2011,28.6,23.2,7.89,0.2,0.004,79.61
12047,1246538.941,910210.0622,2011,30.2,31.9,9.4,0.42,0.005,78.76
12049,1403894.266,597064.2683,2011,26.1,31.8,7.76,0.54,0.004,54.03
12051,1483240.652,504594.4412,2011,24.4,29.6,6.8,0.53,0.0,59.42
12053,1326721.959,704121.1111,2011,27.2,16.6,8.36,0.63,0.015,73.47
12055,1452456.606,587708.5576,2011,25.8,18.8,7.14,0.4,0.001,53.26
12057,1347964.378,637442.4355,2011,20.4,17.6,8.61,0.9,0.01,54.6
12059,969533.3415,917795.2169,2011,28.3,26.1,8.89,0.32,0.007,80.18
12061,1518430.276,637451.0149,2011,24.4,13.9,6.43,0.24,0.001,57.41
12063,1027167.535,916072.3147,2011,26.0,20.5,8.84,0.35,0.006,69.25
12065,1157367.237,891775.5316,2011,24.7,18.7,8.81,0.32,0.003,58.34
12067,1232027.785,850995.6519,2011,26.9,23.8,8.09,0.38,0.006,75.92
12069,1392522.882,736956.1657,2011,23.6,13.9,8.34,0.77,0.006,60.09
12071,1415805.915,496926.6662,2011,21.9,15.3,6.7,0.4,0.001,48.11
12073,1120704.524,889449.6751,2011,16.8,22.7,8.74,0.35,0.003,47.48
12075,1284149.804,783637.3072,2011,27.1,22.0,8.03,0.39,0.022,92.11
