FIPS,X,Y,Year,SMOKING,POVERTY,PM25,NO2,SO2,RATE
1073,838191.1631,1205354.6,2003,26.3,14.5,15.64,2.32,0.188,77.77
1075,725857.7,1220472.403,2003,28.5,16.1,14.26,0.99,0.05,88.04
1077,755443.8463,1349000.612,2003,26.7,15.6,14.58,1.68,0.072,79.81
1079,790299.6906,1309506.198,2003,30.0,14.4,14.94,1.84,0.076,90.31
1081,991482.718,1114381.651,2003,23.4,15.2,13.18,1.19,0.047,77.24
1083,817073.2449,1344348.673,2003,28.2,11.9,15.26,2.07,0.055,79.42
1085,876181.2191,1052196.1,2003,26.7,23.5,13.38,1.05,0.028,72.47
1087,962776.2814,1087058.722,2003,24.5,26.0,13.34,1.29,0.031,70.0
1089,856563.8724,1342883.807,2003,22.9,10.9,15.55,2.05,0.059,72.47
1091,768811.3741,1052639.321,2003,24.8,20.2,13.54,0.93,0.048,77.41
1093,741675.3786,1261966.009,2003,29.9,16.8,14.47,1.02,0.064,78.78
1095,883149.4316,1301065.899,2003,31.6,15.2,15.59,1.84,0.087,92.04
1097,743214.0162,886353.9691,2003,28.3,18.5,10.77,1.23,0.072,84.42
1099,815207.5273,981058.0214,2003,26.8,17.8,12.07,0.88,0.048,78.05
1101,916722.625,1063658.541,2003,23.6,18.0,13.66,1.13,0.028,72.62
1103,832538.727,1305761.382,2003,30.0,13.2,15.19,1.88,0.074,82.42
1105,811039.8848,1100138.096,2003,26.5,28.7,14.1,1.02,0.063,76.41
1107,731203.5468,1165053.63,2003,26.4,19.5,14.04,1.17,0.049,84.99
1109,946548.7153,1019904.422,2003,25.7,20.4,12.69,1.33,0.017,79.41
1111,973285.2542,1190092.777,2003,29.5,15.7,13.99,1.43,0.147,67.11
1113,1011295.822,1081493.685,2003,29.1,18.6,12.98,1.14,0.027,97.41
1115,889764.201,1228541.704,2003,30.0,13.1,15.23,1.93,0.159,90.86
1117,862964.3387,1175199.431,2003,21.2,6.8,15.22,1.85,0.177,66.21
1119,727404.035,1087525.042,2003,25.2,26.6,13.76,0.96,0.044,74.47
1121,907246.3344,1192676.758,2003,30.5,16.8,14.71,1.82,0.152,87.81
1123,947322.4966,1138867.713,2003,29.8,16.1,13.97,1.03,0.08,78.24
1125,783090.3354,1170540.029,2003,24.8,16.5,14.95,1.86,0.103,80.29
1127,798892.0647,1229583.653,2003,31.6,14.8,15.34,2.31,0.149,110.98
1129,737348.0421,956049.341,2003,27.8,16.9,11.58,0.71,0.077,79.62
1131,816409.2706,1027963.482,2003,25.9,28.1,13.17,0.92,0.037,84.05
1133,788404.7509,1267513.85,2003,31.5,16.9,15.03,1.4,0.103,89.38
4001,-1210740.252,1455925.988,2003,28.5,27.6,4.7,0.28,0.005,30.92
4003,-1290611.96,1071907.565,2003,24.5,16.3,4.94,0.31,0.0,57.2
4005,-1405359.239,1537195.839,2003,22.3,15.6,4.13,0.27,0.002,36.53
4007,-1355993.094,1298458.724,2003,27.6,17.2,5.39,0.26,0.0,60.07
4009,-1286205.946,1189918.657,2003,23.8,20.5,5.25,0.3,0.0,52.25
4011,-1222278.216,1212493.161,2003,22.6,11.1,4.96,0.24,0.0,59.31
4012,-1644757.363,1340753.453,2003,28.6,17.2,7.56,0.64,0.002,45.81
4013,-1517262.179,1274184.658,2003,23.4,12.8,8.48,1.17,0.0,53.51
4015,-1583919.555,1553444.329,2003,33.4,14.8,4.67,0.48,0.014,83.64
4017,-1284765.39,1467535.868,2003,27.2,21.5,4.71,0.28,0.007,44.07
4019,-1476191.451,1125771.422,2003,22.7,14.3,6.09,0.42,0.0,52.9
4021,-1420586.8,1207586.372,2003,26.1,14.6,6.79,0.84,0.0,53.07
4023,-1398761.173,1048495.378,2003,22.0,19.2,4.66,0.28,0.0,35.62
4025,-1498489.345,1412798.518,2003,28.3,12.0,4.87,0.34,0.001,54.44
4027,-1657902.488,1234156.053,2003,21.8,17.9,8.54,0.67,0.0,45.81
5001,422335.6565,1257742.809,2003,29.0,17.3,14.27,1.17,0.021,90.07
5003,391924.6564,1133376.502,2003,30.0,17.9,13.19,0.65,0.013,85.63
5005,325944.8231,1477160.052,2003,30.5,13.7,10.8,0.57,0.008,81.53
5007,155094.5293,1478108.344,2003,26.2,10.0,12.15,0.74,0.012,58.63
5009,258755.232,1477267.159,2003,29.9,15.4,10.95,0.56,0.005,74.04
5011,354204.4236,1162472.481,2003,30.1,20.5,12.24,0.49,0.013,77.88
5013,322441.5019,1171500.858,2003,29.7,14.6,11.89,0.56,0.014,89.5
5015,218922.7896,1479770.985,2003,30.2,15.4,11.05,0.44,0.006,61.91
5017,435421.231,1143899.148,2003,30.9,28.2,13.73,1.08,0.016,84.11
5019,258696.4416,1224518.294,2003,24.6,17.3,11.66,0.7,0.016,73.76
5021,496062.5084,1494564.049,2003,34.5,17.1,13.89,1.67,0.021,92.36
5023,356975.247,1394535.948,2003,28.5,14.4,11.78,0.61,0.02,76.12
5025,350188.7783,1210634.808,2003,28.6,14.2,12.04,0.72,0.024,83.16
5027,256754.7548,1130947.154,2003,25.8,20.4,12.0,0.67,0.017,78.98
5029,297531.8217,1361313.732,2003,31.0,16.5,12.13,0.89,0.015,75.41
5031,480321.0855,1433405.663,2003,28.4,15.8,14.04,1.81,0.023,73.73
5033,157810.2161,1394155.534,2003,31.3,13.7,12.18,0.85,0.012,84.37
5035,513412.7897,1365386.885,2003,30.0,22.6,14.27,1.87,0.027,100.63
5037,471183.736,1372833.132,2003,32.8,19.7,14.1,1.43,0.025,96.59
5039,306848.4113,1216976.821,2003,28.3,18.8,11.58,0.62,0.022,93.68
5041,435913.8349,1207239.844,2003,30.0,23.3,14.34,0.97,0.017,77.97
5043,394404.8698,1178013.43,2003,27.6,18.5,13.1,0.73,0.017,78.41
5045,331289.0617,1349668.8,2003,24.1,12.8,12.56,1.12,0.025,79.45
5047,189625.6278,1386218.18,2003,30.2,16.4,11.69,0.67,0.008,87.48
5049,371643.9693,1489698.908,2003,30.2,18.2,10.86,0.62,0.012,75.2
5051,259314.0964,1283332.464,2003,31.1,16.0,12.03,1.06,0.017,82.87
5053,326626.6293,1253536.526,2003,28.2,10.9,12.01,0.89,0.035,91.2
5055,485077.6864,1465822.724,2003,33.5,15.4,14.1,1.93,0.02,79.1
5057,214525.827,1188055.448,2003,28.4,19.1,11.65,0.61,0.022,79.57
5059,278873.2242,1254962.935,2003,29.4,15.0,11.79,0.79,0.023,86.47
5061,183788.2959,1226838.439,2003,28.5,15.7,11.15,0.59,0.024,91.81
5063,396986.1129,1419036.274,2003,28.8,14.9,12.31,0.91,0.026,83.68
5065,364580.0196,1457251.02,2003,29.4,18.1,11.03,0.61,0.016,78.02
5067,429625.2692,1404670.075,2003,32.9,20.7,13.56,1.15,0.028,92.45
5069,371628.2943,1252982.597,2003,28.1,21.0,13.1,0.97,0.036,83.26
5071,228180.1822,1393640.817,2003,31.2,17.1,11.35,0.56,0.007,80.92
5073,221537.5884,1132961.495,2003,29.0,20.7,11.91,0.67,0.028,94.53
5075,436707.5398,1454580.204,2003,32.6,19.0,13.18,1.16,0.023,93.69
5077,473424.8955,1315286.981,2003,30.5,29.4,14.24,1.49,0.02,87.97
5079,391302.5952,1219018.366,2003,30.3,23.5,13.16,0.7,0.023,69.35
5081,162556.8087,1183225.108,2003,29.1,15.4,11.1,0.96,0.05,86.85
5083,206087.9587,1353403.041,2003,32.4,16.4,11.7,0.97,0.009,90.06
5085,373299.2293,1307381.435,2003,28.9,10.7,13.4,1.2,0.038,88.78
5087,203229.8493,1442388.352,2003,31.3,17.0,11.05,0.4,0.007,78.17
5089,295148.9411,1473943.42,2003,30.2,17.1,10.61,0.48,0.006,83.6
5091,195029.3472,1140265.061,2003,30.4,17.9,11.31,0.66,0.042,85.24
5093,532470.4543,1428975.558,2003,31.6,22.4,14.52,1.73,0.024,97.64
5095,435774.9556,1301719.597,2003,29.3,23.2,14.32,1.14,0.02,104.74
5097,213106.9019,1277843.282,2003,30.1,17.3,11.45,0.76,0.013,69.68
5099,247970.8945,1180864.704,2003,28.1,19.5,11.48,0.79,0.016,83.48
5101,248778.5402,1433394.497,2003,30.8,20.0,11.02,0.43,0.006,81.37
5103,287345.1173,1174251.825,2003,27.8,18.7,11.91,0.7,0.014,87.2
5105,277874.0963,1325399.075,2003,30.4,14.8,11.73,1.17,0.018,86.4
5107,469554.445,1275605.39,2003,29.0,28.6,14.52,1.45,0.016,100.97
5109,214452.0054,1235896.943,2003,28.8,15.6,11.2,0.74,0.017,82.85
5111,479240.9242,1404530.665,2003,35.4,20.6,14.37,1.31,0.025,114.33
5113,161456.3368,1270801.319,2003,29.5,19.2,11.04,0.74,0.02,80.48
5115,266862.4365,1381043.102,2003,29.6,16.5,11.54,0.58,0.009,82.76
5117,403371.9341,1317212.819,2003,29.1,15.5,14.2,0.88,0.028,91.47
5119,334765.1331,1307555.833,2003,25.3,15.1,12.79,1.47,0.037,79.26
5121,442039.221,1488555.733,2003,32.2,17.3,12.74,1.2,0.018,83.9
5123,474973.4109,1342390.793,2003,31.1,25.4,14.1,1.8,0.023,82.03
5125,302180.008,1292556.533,2003,28.1,9.4,12.04,1.04,0.03,71.6
5127,175621.6712,1313055.744,2003,31.5,18.9,11.2,0.83,0.013,85.82
5129,295163.9777,1433919.742,2003,31.4,22.0,10.91,0.55,0.007,88.29
5131,155813.0466,1350516.749,2003,28.4,15.4,12.06,1.02,0.012,78.94
5133,161324.8127,1216143.217,2003,28.7,17.9,11.05,0.93,0.035,81.77
5135,402854.2096,1466357.015,2003,31.6,20.0,11.43,0.79,0.02,75.47
5137,343883.5923,1430021.734,2003,30.9,18.4,11.03,0.41,0.014,76.7
5139,315228.8032,1128070.39,2003,29.5,17.7,12.05,0.58,0.011,93.36
5141,312908.4832,1397513.836,2003,29.8,16.9,11.36,0.5,0.012,71.97
5143,159433.1948,1437877.144,2003,25.8,13.8,12.01,0.73,0.011,72.05
5145,383682.6063,1364050.577,2003,27.6,15.6,13.22,0.99,0.027,89.96
5147,429367.2299,1358372.258,2003,30.8,23.2,13.97,1.14,0.025,99.5
5149,234284.15,1330289.996,2003,32.7,15.6,11.7,1.12,0.01,90.66
6001,-2234722.915,1929488.249,2003,17.9,10.7,8.66,6.6,0.0,52.08
6003,-2033713.929,1985978.13,2003,23.2,13.3,6.26,0.28,0.0,57.44
6005,-2107443.207,1987762.827,2003,24.0,9.2,7.36,0.98,0.0,61.72
6007,-2150252.492,2140994.288,2003,23.2,15.8,6.58,0.78,0.0,64.79
6009,-2106250.83,1959391.645,2003,22.6,9.7,7.83,0.9,0.0,57.53
6011,-2217214.631,2102795.251,2003,24.3,12.9,6.41,1.04,0.0,58.32
6013,-2229816.674,1959878.901,2003,17.1,7.5,8.97,5.81,0.0,50.14
6015,-2270489.272,2417815.955,2003,28.3,18.6,3.1,0.36,0.0,83.0
6017,-2087339.323,2020989.03,2003,20.6,7.5,6.52,0.67,0.0,53.2
6019,-2070617.273,1782733.704,2003,19.7,20.5,10.71,1.33,0.0,50.47
6021,-2217111.972,2151816.274,2003,25.2,15.2,6.07,0.72,0.0,66.63
6023,-2302676.8,2305251.467,2003,23.5,15.7,3.68,0.32,0.0,65.1
6025,-1785154.0,1290267.036,2003,18.3,19.7,8.0,0.94,0.001,49.97
6027,-1883524.089,1709044.101,2003,23.6,10.6,6.07,0.33,0.0,58.58
6029,-2028665.795,1609051.393,2003,22.5,18.1,8.76,1.23,0.0,62.58
6031,-2103384.742,1712092.444,2003,21.5,18.1,12.4,2.1,0.0,55.26
6033,-2262141.278,2106544.859,2003,27.0,14.8,4.93,0.6,0.0,83.77
6035,-2038744.849,2227611.966,2003,26.7,14.9,4.77,0.31,0.0,58.12
6037,-2011057.099,1487036.091,2003,18.9,17.6,11.59,5.08,0.0,44.93
6039,-2067279.165,1835026.141,2003,23.4,18.9,10.46,1.38,0.0,48.49
6041,-2291618.459,1995396.41,2003,15.5,7.4,6.01,2.7,0.0,43.27
6043,-2069173.944,1877544.01,2003,22.5,11.4,9.0,0.59,0.0,56.04
6045,-2303830.436,2158440.063,2003,24.0,14.6,4.1,0.36,0.0,61.66
6047,-2149157.533,1853334.408,2003,22.0,18.2,10.68,2.29,0.0,59.74
6049,-2022988.558,2329663.146,2003,26.7,16.6,4.39,0.28,0.0,55.57
6051,-1972999.433,1894718.388,2003,20.5,8.7,6.56,0.18,0.0,39.6
6053,-2221864.764,1759813.569,2003,19.5,13.6,6.96,0.98,0.0,46.42
6055,-2245548.226,2032658.383,2003,20.1,7.8,6.65,2.39,0.0,58.04
6057,-2092539.079,2082986.468,2003,20.5,8.3,6.18,0.66,0.0,48.48
6059,-1985466.246,1410112.568,2003,16.3,10.6,13.96,6.22,0.0,45.5
6061,-2095275.292,2056117.271,2003,18.8,5.9,6.81,1.08,0.0,54.05
6063,-2077853.747,2160535.286,2003,23.7,10.1,5.23,0.32,0.0,66.31
6065,-1825723.965,1379416.512,2003,18.8,12.2,8.16,1.49,0.001,54.28
6067,-2165232.168,2003551.843,2003,20.7,13.6,9.79,3.89,0.0,60.7
6069,-2196530.098,1798016.409,2003,18.7,9.2,7.74,1.18,0.0,44.62
6071,-1816367.501,1502728.206,2003,20.6,16.0,7.16,1.12,0.003,58.11
6073,-1909574.87,1316234.036,2003,17.8,11.6,8.69,2.02,0.0,51.03
6075,-2277693.471,1954457.212,2003,18.5,12.0,9.21,4.87,0.0,48.11
6077,-2174263.412,1946260.784,2003,22.1,14.5,9.91,4.42,0.0,61.08
6079,-2173681.929,1650773.455,2003,18.8,11.1,7.21,0.69,0.0,51.41
6081,-2278620.286,1915808.368,2003,16.7,6.8,7.31,3.17,0.0,45.74
6083,-2159883.062,1564375.929,2003,17.8,13.0,6.61,0.89,0.0,43.57
6085,-2230823.065,1880148.094,2003,14.7,8.8,8.04,4.56,0.0,41.13
6087,-2262112.52,1868462.954,2003,16.7,11.3,7.51,2.67,0.0,46.3
6089,-2153086.26,2269411.386,2003,25.3,13.5,4.56,0.4,0.0,71.11
6091,-2063687.245,2107644.402,2003,24.0,9.2,5.67,0.4,0.0,56.68
6093,-2167666.291,2370091.862,2003,23.6,15.6,3.94,0.37,0.0,66.25
6095,-2219662.938,1997853.508,2003,20.0,8.3,9.12,3.98,0.0,61.65
6097,-2291018.826,2048296.819,2003,19.9,8.8,5.45,1.44,0.0,55.16
6099,-2162312.621,1899377.574,2003,22.4,14.1,10.0,2.88,0.0,61.72
6101,-2176828.727,2074846.581,2003,24.2,12.9,8.22,2.47,0.0,62.24
6103,-2188079.389,2205051.276,2003,26.5,14.8,5.33,0.48,0.0,72.78
6105,-2242989.009,2281865.2,2003,25.3,14.4,4.06,0.31,0.0,74.11
6107,-2011603.864,1705935.249,2003,20.9,21.4,9.5,0.99,0.0,55.8
6109,-2060895.501,1927044.916,2003,25.3,11.5,7.79,0.36,0.0,58.73
6111,-2083748.361,1520098.026,2003,18.7,9.7,9.01,2.64,0.0,47.16
6113,-2204404.971,2042041.544,2003,18.3,12.0,8.2,2.89,0.0,57.51
6115,-2141537.715,2092413.039,2003,26.3,16.7,7.12,1.17,0.0,86.25
8001,-705894.5167,1903875.48,2003,21.2,10.4,8.03,1.49,0.0,47.75
8003,-854832.5112,1658999.349,2003,21.3,18.5,5.05,0.24,0.002,37.11
8005,-708156.3946,1878934.37,2003,21.3,7.9,7.68,1.34,0.0,47.75
8007,-969285.3187,1628883.604,2003,22.4,11.1,5.02,0.28,0.012,28.7
8009,-575413.0221,1606404.107,2003,25.3,15.8,7.21,0.37,0.001,55.19
8011,-614944.8062,1680647.802,2003,27.4,19.3,8.13,0.5,0.001,53.55
8013,-789556.0936,1936234.615,2003,21.2,9.5,6.11,1.77,0.0,47.75
8014,-765452.9655,1918247.481,2003,21.2,5.1,8.65,2.43,0.0,47.75
8015,-876002.4773,1793582.427,2003,24.1,11.5,4.23,0.19,0.0,39.72
8017,-567485.0652,1775404.607,2003,22.6,11.1,8.36,0.44,0.001,47.69
8019,-818288.5988,1893713.78,2003,19.5,6.8,4.83,0.54,0.0,38.65
8021,-894313.4405,1621249.279,2003,22.2,19.6,5.02,0.18,0.003,31.22
8023,-826731.4276,1622948.605,2003,22.9,21.7,5.06,0.28,0.001,32.15
8025,-673296.295,1727047.965,2003,27.0,25.6,9.06,0.48,0.0,46.52
8027,-812237.1275,1715109.678,2003,23.9,11.2,5.37,0.24,0.001,33.74
8029,-1017169.673,1822973.639,2003,24.9,13.2,4.58,0.32,0.0,49.77
8031,-752535.2617,1895398.468,2003,24.4,15.1,8.35,2.92,0.0,47.75
8033,-1089277.071,1706941.395,2003,27.0,12.1,4.1,0.25,0.009,41.29
8035,-761560.7898,1847660.142,2003,14.1,2.2,6.13,1.02,0.0,35.14
8037,-907828.0851,1896431.678,2003,17.6,6.4,4.3,0.28,0.0,23.1
8039,-694376.7348,1836771.668,2003,21.0,5.6,8.1,0.78,0.0,44.73
8041,-732217.7613,1789019.449,2003,21.7,10.4,7.94,0.76,0.0,48.18
8043,-814487.0698,1756371.693,2003,30.4,14.0,5.41,0.28,0.0,56.07
8045,-1010370.634,1905589.98,2003,22.7,8.5,4.68,0.27,0.0,45.04
8047,-806038.831,1911394.232,2003,20.6,5.8,5.1,1.31,0.0,47.11
8049,-853397.0214,1943920.336,2003,21.1,7.6,4.93,0.39,0.0,33.54
8051,-948768.7971,1792665.374,2003,17.3,11.7,4.1,0.18,0.001,37.85
8053,-982989.8362,1701269.516,2003,21.9,9.2,4.71,0.13,0.006,30.84
8055,-781576.3055,1664376.748,2003,24.7,19.2,6.05,0.29,0.001,48.01
8057,-865364.1963,2008714.743,2003,23.0,12.9,4.94,0.2,0.0,39.17
8059,-786087.6609,1878865.86,2003,21.2,6.8,6.42,1.76,0.0,47.75
8061,-582223.6306,1732072.027,2003,23.5,10.4,8.56,0.41,0.001,51.62
8063,-563665.1171,1828718.275,2003,25.1,13.2,8.02,0.55,0.001,48.9
8065,-883398.2697,1845706.888,2003,24.5,11.6,4.0,0.2,0.0,41.88
8067,-1037450.822,1647580.975,2003,20.3,10.6,5.0,0.54,0.036,38.33
8069,-791888.8373,2001069.799,2003,20.2,9.3,5.93,0.72,0.0,41.09
8071,-704874.223,1616067.79,2003,25.5,15.5,6.82,0.26,0.0,43.88
8073,-644193.1867,1798872.808,2003,25.6,15.0,9.22,0.5,0.0,46.19
8075,-595046.0267,1990421.107,2003,26.9,12.8,8.83,0.53,0.001,46.96
8077,-1066385.895,1847034.414,2003,24.1,11.1,4.62,0.38,0.0,59.4
8079,-952357.1057,1680561.859,2003,20.4,9.4,4.86,0.2,0.005,31.92
8081,-1021328.67,2022008.896,2003,27.8,9.5,5.39,0.33,0.002,54.05
8083,-1102273.11,1661903.56,2003,23.5,15.0,4.23,0.76,0.032,48.68
8085,-1058417.207,1776457.44,2003,25.0,12.3,4.4,0.29,0.001,52.8
8087,-657761.8652,1943459.992,2003,24.9,12.7,8.99,0.96,0.0,49.35
8089,-671363.7325,1679164.0,2003,26.4,17.9,8.02,0.39,0.0,47.87
8091,-1018936.481,1743361.799,2003,18.9,7.6,4.8,0.23,0.003,36.57
8093,-830931.5592,1830789.968,2003,21.4,7.3,4.57,0.38,0.0,34.44
8095,-533128.9017,1971382.704,2003,22.8,10.8,8.84,0.56,0.002,46.66
8097,-931742.6072,1852861.889,2003,15.3,5.2,4.01,0.27,0.0,19.02
8099,-556013.2083,1676518.427,2003,25.2,17.5,7.72,0.41,0.001,63.53
8101,-737686.9471,1715372.271,2003,26.6,15.2,7.75,0.53,0.0,52.97
8103,-1031338.464,1951228.166,2003,21.7,9.3,4.98,0.27,0.0,51.5
8105,-906423.8482,1665583.014,2003,23.2,16.5,5.08,0.22,0.003,36.66
8107,-921759.5471,1994620.387,2003,18.3,6.3,4.96,0.34,0.0,36.56
8109,-891489.6983,1720138.187,2003,23.3,20.8,4.56,0.19,0.001,35.37
8111,-1016284.352,1698857.061,2003,18.1,13.6,4.99,0.15,0.009,42.33
8113,-1075922.788,1733678.905,2003,16.4,8.8,4.23,0.24,0.004,29.25
8115,-530564.7454,2002858.7,2003,24.7,11.0,8.6,0.8,0.003,57.77
8117,-858784.8352,1891714.34,2003,17.2,6.5,4.12,0.35,0.0,15.95
8119,-786157.6261,1799617.447,2003,22.1,7.6,5.5,0.68,0.0,43.03
8121,-609104.7815,1906774.289,2003,23.7,10.8,8.53,0.64,0.0,39.59
8123,-703941.7425,1980180.672,2003,21.2,10.3,8.32,1.24,0.0,47.75
8125,-543238.3122,1905602.144,2003,24.0,12.0,8.75,0.57,0.001,49.09
9001,1861863.825,2251708.214,2003,19.6,7.3,11.53,5.02,0.041,52.12
9003,1900269.968,2323058.093,2003,22.1,9.2,11.44,4.81,0.016,57.73
9005,1859618.764,2311363.344,2003,22.8,5.5,11.04,4.19,0.022,56.07
9007,1925466.445,2289801.725,2003,21.8,5.1,10.77,5.16,0.021,59.97
9009,1894969.234,2276090.852,2003,24.0,9.4,11.19,5.27,0.028,60.94
9011,1959597.493,2301208.01,2003,23.9,6.6,10.61,4.55,0.023,64.87
9013,1930655.593,2336303.275,2003,20.9,5.3,11.03,4.22,0.017,58.7
9015,1959231.225,2340738.908,2003,26.7,8.1,10.85,4.05,0.024,70.15
10001,1737530.538,1972072.594,2003,27.4,10.7,16.64,3.95,0.087,76.91
10003,1719077.989,2024828.341,2003,25.3,8.3,17.69,5.83,0.086,68.59
10005,1762733.34,1928788.66,2003,29.1,10.0,15.04,4.83,0.073,72.87
11001,1620145.774,1926595.621,2003,23.9,17.5,16.73,7.06,0.185,64.19
12001,1315489.186,827901.3754,2003,20.6,16.2,10.8,1.05,0.052,70.07
12003,1312076.982,900951.5536,2003,31.7,13.7,10.93,1.14,0.031,96.15
12005,995258.6199,853221.6006,2003,29.9,12.8,10.9,0.71,0.017,84.75
12007,1329251.395,860692.8076,2003,30.8,16.2,10.55,1.2,0.042,89.31
12009,1495501.452,700690.5669,2003,28.1,10.1,7.34,0.75,0.016,71.19
12011,1557577.253,471887.7456,2003,23.3,12.5,6.54,1.59,0.019,56.73
12013,1033881.383,873281.0355,2003,32.5,18.2,10.85,0.84,0.014,90.66
12015,1403406.171,531558.6164,2003,29.2,9.3,8.25,0.56,0.012,59.88
12017,1317000.049,735647.0342,2003,29.7,12.4,10.61,1.48,0.1,77.92
12019,1358311.28,868759.325,2003,26.9,7.4,10.26,1.81,0.046,78.85
12021,1472615.201,453662.7502,2003,24.4,9.6,6.73,0.66,0.007,44.38
12023,1281686.126,884617.3776,2003,29.1,15.7,10.99,1.03,0.023,89.2
12027,1408911.28,563675.7766,2003,30.6,18.4,8.85,0.81,0.017,60.57
12029,1239772.687,809786.6245,2003,34.9,18.8,10.32,0.83,0.048,97.17
12031,1370331.521,909756.5798,2003,25.3,12.8,10.74,1.78,0.047,77.85
12033,824631.3619,881054.5827,2003,27.6,15.7,10.29,0.97,0.054,78.97
12035,1419083.978,819538.3368,2003,29.0,8.2,9.31,0.79,0.027,61.81
12037,1076837.48,817423.5247,2003,31.4,14.7,9.54,0.66,0.007,98.36
12039,1087116.299,898911.4128,2003,27.5,18.0,11.06,1.05,0.009,72.11
12041,1272333.213,827477.0658,2003,29.6,14.2,10.7,1.04,0.044,85.02
12043,1473964.911,547993.1469,2003,30.6,13.2,8.34,0.68,0.009,62.43
12045,1036391.81,822679.0985,2003,31.0,15.5,9.68,0.63,0.011,90.33
12047,1246538.941,910210.0622,2003,29.9,22.0,11.02,0.98,0.012,90.19
12049,1403894.266,597064.2683,2003,29.8,20.7,9.22,0.99,0.029,63.72
12051,1483240.652,504594.4412,2003,30.0,18.1,7.73,0.77,0.01,71.06
12053,1326721.959,704121.1111,2003,30.1,12.1,10.43,1.65,0.094,77.71
12055,1452456.606,587708.5576,2003,29.0,14.0,8.9,0.7,0.012,61.98
12057,1347964.378,637442.4355,2003,25.3,13.0,10.98,2.33,0.087,67.54
12059,969533.3415,917795.2169,2003,31.2,18.7,12.02,0.61,0.019,87.08
12061,1518430.276,637451.0149,2003,28.7,10.0,7.43,0.48,0.01,66.59
12063,1027167.535,916072.3147,2003,28.3,16.2,11.92,0.75,0.014,75.01
12065,1157367.237,891775.5316,2003,25.3,16.3,10.89,0.96,0.009,66.94
12067,1232027.785,850995.6519,2003,31.7,19.0,10.38,1.11,0.021,83.4
12069,1392522.882,736956.1657,2003,28.0,10.2,9.97,1.82,0.037,69.57
12071,1415805.915,496926.6662,2003,28.9,10.2,7.62,0.6,0.007,57.03
12073,1120704.524,889449.6751,2003,19.5,14.1,10.73,0.95,0.008,59.86
12075,1284149.804,783637.3072,2003,29.5,16.4,10.6,1.04,0.086,97.84
