FIPS,X,Y,Year,SMOKING,POVERTY,PM25,NO2,SO2,RATE
4019,-1476191.451,1125771.422,2000,21.9,13.0,6.21,0.65,0.0,54.58
4021,-1420586.8,1207586.372,2000,26.4,15.8,7.55,1.48,0.0,56.12
4023,-1398761.173,1048495.378,2000,20.4,21.7,4.13,0.35,0.0,37.28
4025,-1498489.345,1412798.518,2000,26.8,12.0,5.61,0.6,0.001,55.95
4027,-1657902.488,1234156.053,2000,22.0,21.4,8.11,0.77,0.001,47.51
5001,422335.6565,1257742.809,2000,29.5,16.2,14.85,1.35,0.025,89.6
5003,391924.6564,1133376.502,2000,29.9,16.5,14.33,0.96,0.022,87.69
5005,325944.8231,1477160.052,2000,31.2,12.7,11.33,0.67,0.008,81.16
5007,155094.5293,1478108.344,2000,27.4,9.3,11.66,1.51,0.011,60.57
5009,258755.232,1477267.159,2000,29.6,14.8,11.02,0.5,0.005,74.43
5011,354204.4236,1162472.481,2000,28.9,20.6,14.01,0.66,0.016,79.22
5013,322441.5019,1171500.858,2000,29.9,14.5,13.9,0.59,0.015,90.22
5015,218922.7896,1479770.985,2000,29.8,15.4,11.03,0.66,0.005,63.01
5017,435421.231,1143899.148,2000,29.4,27.8,14.95,1.06,0.031,84.65
5019,258696.4416,1224518.294,2000,24.7,16.6,13.02,0.73,0.016,73.83
5021,496062.5084,1494564.049,2000,33.0,16.0,15.6,1.43,0.023,91.71
5023,356975.247,1394535.948,2000,28.7,14.2,12.16,0.84,0.02,76.31
5025,350188.7783,1210634.808,2000,28.7,14.1,13.79,0.71,0.025,85.75
5027,256754.7548,1130947.154,2000,26.3,18.7,12.55,0.74,0.017,79.65
5029,297531.8217,1361313.732,2000,29.2,15.7,12.59,1.0,0.014,75.97
5031,480321.0855,1433405.663,2000,28.6,14.0,15.09,1.78,0.024,74.4
5033,157810.2161,1394155.534,2000,30.4,13.8,11.02,1.19,0.011,86.39
5035,513412.7897,1365386.885,2000,30.1,21.1,14.84,2.15,0.029,101.3
5037,471183.736,1372833.132,2000,31.3,18.2,14.87,1.88,0.026,97.86
5039,306848.4113,1216976.821,2000,28.9,19.4,13.2,0.6,0.022,93.96
5041,435913.8349,1207239.844,2000,29.5,22.1,15.45,1.09,0.029,79.92
5043,394404.8698,1178013.43,2000,26.3,17.3,14.58,0.76,0.026,79.0
5045,331289.0617,1349668.8,2000,24.1,10.7,12.94,1.31,0.025,81.52
5047,189625.6278,1386218.18,2000,29.7,15.6,11.01,0.88,0.008,87.56
5049,371643.9693,1489698.908,2000,29.3,19.6,11.98,1.12,0.012,77.43
5051,259314.0964,1283332.464,2000,30.7,14.7,12.92,0.74,0.017,82.95
5053,326626.6293,1253536.526,2000,29.7,10.1,13.62,0.93,0.035,91.41
5055,485077.6864,1465822.724,2000,31.3,13.4,15.28,1.97,0.022,79.33
5057,214525.827,1188055.448,2000,29.2,18.7,12.87,0.7,0.021,80.54
5059,278873.2242,1254962.935,2000,29.2,13.9,13.18,0.76,0.023,88.54
5061,183788.2959,1226838.439,2000,28.5,15.5,11.88,0.71,0.024,91.42
5063,396986.1129,1419036.274,2000,29.2,14.2,13.27,0.9,0.026,85.92
5065,364580.0196,1457251.02,2000,29.0,18.3,11.92,0.78,0.016,78.13
5067,429625.2692,1404670.075,2000,31.1,20.3,14.34,1.45,0.028,93.61
5069,371628.2943,1252982.597,2000,28.5,18.9,14.36,1.17,0.037,82.59
5071,228180.1822,1393640.817,2000,30.0,16.4,11.19,0.61,0.007,81.07
5073,221537.5884,1132961.495,2000,29.2,22.4,12.3,0.73,0.026,95.5
5075,436707.5398,1454580.204,2000,32.0,18.0,14.35,1.6,0.024,93.99
5077,473424.8955,1315286.981,2000,30.4,30.0,14.78,1.77,0.022,88.91
5079,391302.5952,1219018.366,2000,29.0,24.1,14.24,0.81,0.028,70.8
5081,162556.8087,1183225.108,2000,29.4,15.9,12.09,0.85,0.051,89.42
5083,206087.9587,1353403.041,2000,31.9,15.7,11.23,0.99,0.009,89.23
5085,373299.2293,1307381.435,2000,27.9,10.3,14.23,1.6,0.037,89.47
5087,203229.8493,1442388.352,2000,30.5,16.7,11.0,0.49,0.006,80.45
5089,295148.9411,1473943.42,2000,31.4,17.2,11.2,0.6,0.006,82.92
5091,195029.3472,1140265.061,2000,29.9,18.0,12.29,0.78,0.041,86.98
5093,532470.4543,1428975.558,2000,30.9,20.0,15.34,1.57,0.027,98.43
5095,435774.9556,1301719.597,2000,29.9,24.4,14.95,1.68,0.022,105.93
5097,213106.9019,1277843.282,2000,30.5,17.2,11.9,0.61,0.014,70.94
5099,247970.8945,1180864.704,2000,28.4,18.5,13.02,0.84,0.016,83.15
5101,248778.5402,1433394.497,2000,29.5,21.4,11.01,0.41,0.005,83.26
5103,287345.1173,1174251.825,2000,27.5,18.0,13.4,0.61,0.015,86.77
5105,277874.0963,1325399.075,2000,30.1,14.2,12.31,1.14,0.017,87.35
5107,469554.445,1275605.39,2000,29.0,28.3,15.16,1.75,0.019,103.14
5109,214452.0054,1235896.943,2000,28.6,16.0,12.22,0.66,0.017,84.38
5111,479240.9242,1404530.665,2000,35.3,19.1,15.01,1.43,0.026,112.64
5113,161456.3368,1270801.319,2000,28.9,18.4,11.23,0.62,0.02,81.77
5115,266862.4365,1381043.102,2000,26.9,14.8,11.59,0.93,0.009,83.55
5117,403371.9341,1317212.819,2000,28.1,15.2,14.77,1.24,0.029,93.17
5119,334765.1331,1307555.833,2000,26.0,12.4,13.72,1.64,0.036,81.48
5121,442039.221,1488555.733,2000,30.1,17.1,13.94,1.42,0.019,85.37
5123,474973.4109,1342390.793,2000,29.8,25.7,14.85,1.84,0.025,83.1
5125,302180.008,1292556.533,2000,29.1,8.4,13.28,1.11,0.03,74.5
5127,175621.6712,1313055.744,2000,31.7,19.4,11.12,0.86,0.013,85.53
5129,295163.9777,1433919.742,2000,31.1,23.7,10.72,0.56,0.007,88.29
5131,155813.0466,1350516.749,2000,28.7,13.4,11.08,1.46,0.012,81.22
5133,161324.8127,1216143.217,2000,30.1,17.5,11.95,0.79,0.036,83.75
5135,402854.2096,1466357.015,2000,29.6,19.9,12.93,1.17,0.02,76.58
5137,343883.5923,1430021.734,2000,30.2,18.9,11.08,0.53,0.014,78.26
5139,315228.8032,1128070.39,2000,28.6,16.1,13.27,0.78,0.013,95.82
5141,312908.4832,1397513.836,2000,29.3,17.5,11.16,0.61,0.012,72.99
5143,159433.1948,1437877.144,2000,26.2,12.7,11.11,1.09,0.01,75.95
5145,383682.6063,1364050.577,2000,27.0,14.9,13.68,1.22,0.027,92.19
5147,429367.2299,1358372.258,2000,29.9,23.3,14.57,1.52,0.026,101.08
5149,234284.15,1330289.996,2000,30.9,15.5,11.92,1.13,0.01,89.77
6001,-2234722.915,1929488.249,2000,19.3,8.8,9.67,6.78,0.0,56.42
6003,-2033713.929,1985978.13,2000,22.1,17.7,5.86,0.17,0.0,65.5
6005,-2107443.207,1987762.827,2000,23.0,9.9,7.86,0.67,0.0,64.62
6007,-2150252.492,2140994.288,2000,23.3,17.2,7.12,0.94,0.0,68.14
6009,-2106250.83,1959391.645,2000,22.3,10.8,8.69,0.69,0.0,60.6
6011,-2217214.631,2102795.251,2000,24.3,15.1,7.27,1.19,0.0,62.32
6013,-2229816.674,1959878.901,2000,18.8,6.7,10.03,6.06,0.0,53.35
6015,-2270489.272,2417815.955,2000,28.4,21.8,2.99,0.36,0.0,86.19
6017,-2087339.323,2020989.03,2000,20.8,7.3,6.55,0.47,0.0,56.38
6019,-2070617.273,1782733.704,2000,20.9,20.6,12.44,1.45,0.0,53.41
6021,-2217111.972,2151816.274,2000,25.4,17.8,6.68,0.83,0.0,71.02
6023,-2302676.8,2305251.467,2000,23.9,15.9,3.68,0.45,0.0,69.43
6025,-1785154.0,1290267.036,2000,19.6,24.7,6.67,1.26,0.001,54.04
6027,-1883524.089,1709044.101,2000,25.0,11.9,4.21,0.38,0.0,60.74
6029,-2028665.795,1609051.393,2000,24.0,18.6,10.64,1.53,0.0,62.66
6031,-2103384.742,1712092.444,2000,22.3,20.5,16.97,2.49,0.0,56.88
6033,-2262141.278,2106544.859,2000,27.4,15.8,5.12,0.85,0.0,85.39
6035,-2038744.849,2227611.966,2000,25.7,17.5,4.69,0.33,0.0,61.56
6037,-2011057.099,1487036.091,2000,19.4,15.9,12.71,8.22,0.0,47.71
6039,-2067279.165,1835026.141,2000,23.8,20.9,12.11,1.58,0.0,51.67
6041,-2291618.459,1995396.41,2000,16.9,5.9,6.59,3.53,0.0,46.98
6043,-2069173.944,1877544.01,2000,21.5,13.0,9.94,0.79,0.0,59.31
6045,-2303830.436,2158440.063,2000,24.0,14.7,3.91,0.7,0.0,65.63
6047,-2149157.533,1853334.408,2000,23.4,20.3,13.5,2.1,0.0,61.57
6049,-2022988.558,2329663.146,2000,26.2,19.7,4.2,0.31,0.0,57.34
6051,-1972999.433,1894718.388,2000,20.4,9.0,4.25,0.31,0.0,42.98
6053,-2221864.764,1759813.569,2000,21.1,12.9,7.51,1.7,0.0,50.06
6055,-2245548.226,2032658.383,2000,22.6,7.1,7.31,2.37,0.0,59.1
6057,-2092539.079,2082986.468,2000,21.1,8.0,6.35,0.66,0.0,51.17
6059,-1985466.246,1410112.568,2000,17.7,9.3,13.84,9.41,0.0,48.93
6061,-2095275.292,2056117.271,2000,19.6,5.6,7.2,0.98,0.0,57.7
6063,-2077853.747,2160535.286,2000,22.7,11.1,5.16,0.5,0.0,69.19
6065,-1825723.965,1379416.512,2000,21.7,12.5,8.63,2.38,0.001,57.21
6067,-2165232.168,2003551.843,2000,21.4,12.9,10.88,3.69,0.0,63.91
6069,-2196530.098,1798016.409,2000,20.3,8.9,8.73,1.84,0.0,47.84
6071,-1816367.501,1502728.206,2000,23.0,15.0,7.68,1.19,0.003,61.74
6073,-1909574.87,1316234.036,2000,18.3,10.9,9.24,4.01,0.0,55.41
6075,-2277693.471,1954457.212,2000,19.4,9.2,9.65,6.7,0.0,51.73
6077,-2174263.412,1946260.784,2000,23.2,15.1,11.62,3.71,0.0,64.3
6079,-2173681.929,1650773.455,2000,19.9,10.7,7.93,0.77,0.0,54.08
6081,-2278620.286,1915808.368,2000,17.8,5.1,7.84,4.29,0.0,49.0
6083,-2159883.062,1564375.929,2000,18.9,12.4,6.83,2.42,0.0,46.86
6085,-2230823.065,1880148.094,2000,16.6,6.7,8.7,5.33,0.0,43.99
6087,-2262112.52,1868462.954,2000,18.3,10.6,7.99,4.93,0.0,48.28
6089,-2153086.26,2269411.386,2000,26.0,14.7,4.93,0.52,0.0,74.35
6091,-2063687.245,2107644.402,2000,23.1,10.6,5.87,0.4,0.0,58.79
6093,-2167666.291,2370091.862,2000,24.0,16.7,4.07,0.44,0.0,67.71
6095,-2219662.938,1997853.508,2000,22.5,8.4,10.19,4.23,0.0,65.51
6097,-2291018.826,2048296.819,2000,21.4,7.1,5.67,1.87,0.0,58.16
6099,-2162312.621,1899377.574,2000,23.4,14.6,12.2,2.4,0.0,64.09
6101,-2176828.727,2074846.581,2000,25.0,14.1,9.18,2.69,0.0,65.65
6103,-2188079.389,2205051.276,2000,26.3,17.2,5.91,0.8,0.0,76.36
6105,-2242989.009,2281865.2,2000,24.6,16.8,4.22,0.42,0.0,76.47
6107,-2011603.864,1705935.249,2000,22.1,23.2,10.59,1.25,0.0,57.96
6109,-2060895.501,1927044.916,2000,24.1,12.7,7.78,0.4,0.0,61.62
6111,-2083748.361,1520098.026,2000,18.7,8.9,9.53,7.23,0.0,51.53
6113,-2204404.971,2042041.544,2000,19.8,12.0,9.19,3.38,0.0,61.16
6115,-2141537.715,2092413.039,2000,27.0,19.3,7.81,1.32,0.0,90.01
8001,-705894.5167,1903875.48,2000,21.5,8.9,7.64,1.87,0.0,47.49
8003,-854832.5112,1658999.349,2000,21.2,20.3,3.18,0.25,0.002,37.86
8005,-708156.3946,1878934.37,2000,21.5,5.8,7.63,1.7,0.0,47.49
8007,-969285.3187,1628883.604,2000,22.7,13.2,3.27,0.27,0.017,30.63
8009,-575413.0221,1606404.107,2000,25.1,17.5,8.51,0.35,0.001,56.26
8011,-614944.8062,1680647.802,2000,25.7,23.1,9.45,0.47,0.001,54.12
8013,-789556.0936,1936234.615,2000,21.5,7.8,5.84,2.05,0.0,47.49
8014,-765452.9655,1918247.481,2000,21.5,5.1,7.94,3.99,0.0,47.49
8015,-876002.4773,1793582.427,2000,23.9,11.5,3.02,0.19,0.0,42.09
8017,-567485.0652,1775404.607,2000,23.4,12.6,9.6,0.44,0.001,49.89
8019,-818288.5988,1893713.78,2000,19.9,6.0,4.65,0.85,0.0,39.52
8021,-894313.4405,1621249.279,2000,23.1,23.9,3.64,0.16,0.004,32.46
8023,-826731.4276,1622948.605,2000,22.6,28.5,3.96,0.23,0.001,33.4
8025,-673296.295,1727047.965,2000,26.4,34.1,10.59,0.56,0.0,48.63
8027,-812237.1275,1715109.678,2000,23.8,13.6,4.45,0.2,0.001,35.47
8029,-1017169.673,1822973.639,2000,25.2,14.2,5.39,0.3,0.001,50.78
8031,-752535.2617,1895398.468,2000,25.3,13.1,8.42,3.76,0.0,47.49
8033,-1089277.071,1706941.395,2000,25.2,15.2,4.09,0.25,0.013,44.34
8035,-761560.7898,1847660.142,2000,14.8,1.7,6.34,1.38,0.0,36.92
8037,-907828.0851,1896431.678,2000,19.0,6.0,3.46,0.34,0.0,24.96
8039,-694376.7348,1836771.668,2000,20.4,5.1,8.39,0.84,0.0,46.01
8041,-732217.7613,1789019.449,2000,21.9,8.7,8.66,0.97,0.0,49.36
8043,-814487.0698,1756371.693,2000,29.0,15.2,4.37,0.38,0.0,57.16
8045,-1010370.634,1905589.98,2000,25.1,7.8,4.13,0.43,0.0,46.58
8047,-806038.831,1911394.232,2000,20.7,5.5,5.05,1.1,0.0,46.87
8049,-853397.0214,1943920.336,2000,20.0,7.3,3.9,0.42,0.0,35.87
8051,-948768.7971,1792665.374,2000,17.6,11.4,3.63,0.2,0.001,39.08
8053,-982989.8362,1701269.516,2000,20.5,10.6,3.09,0.17,0.009,32.36
8055,-781576.3055,1664376.748,2000,25.4,21.9,6.68,0.32,0.001,48.35
8057,-865364.1963,2008714.743,2000,23.9,14.5,3.92,0.25,0.0,41.98
8059,-786087.6609,1878865.86,2000,21.5,5.1,6.39,2.77,0.0,47.49
8061,-582223.6306,1732072.027,2000,23.9,12.8,10.1,0.49,0.001,52.71
8063,-563665.1171,1828718.275,2000,24.7,13.2,8.36,0.69,0.001,49.64
8065,-883398.2697,1845706.888,2000,25.3,11.0,3.11,0.2,0.0,43.91
8067,-1037450.822,1647580.975,2000,20.7,10.7,4.0,0.59,0.05,40.63
8069,-791888.8373,2001069.799,2000,20.2,7.5,5.53,1.07,0.0,41.9
8071,-704874.223,1616067.79,2000,24.5,18.4,8.33,0.3,0.0,44.91
8073,-644193.1867,1798872.808,2000,25.7,15.3,9.94,0.5,0.0,46.65
8075,-595046.0267,1990421.107,2000,25.8,12.8,8.46,0.62,0.001,48.03
8077,-1066385.895,1847034.414,2000,25.1,11.0,5.76,0.37,0.0,60.17
8079,-952357.1057,1680561.859,2000,20.0,12.4,3.0,0.16,0.007,32.94
8081,-1021328.67,2022008.896,2000,28.3,9.9,6.56,0.57,0.002,54.92
8083,-1102273.11,1661903.56,2000,23.8,16.2,4.37,1.22,0.044,49.81
8085,-1058417.207,1776457.44,2000,25.3,12.6,5.91,0.37,0.002,53.93
8087,-657761.8652,1943459.992,2000,26.8,12.9,8.48,0.8,0.0,50.01
8089,-671363.7325,1679164.0,2000,25.8,19.1,9.63,0.46,0.0,49.17
8091,-1018936.481,1743361.799,2000,19.3,8.0,4.38,0.29,0.004,37.46
8093,-830931.5592,1830789.968,2000,21.5,6.2,4.02,0.4,0.0,36.38
8095,-533128.9017,1971382.704,2000,22.2,11.6,7.58,0.52,0.002,47.38
8097,-931742.6072,1852861.889,2000,16.4,4.4,3.24,0.13,0.0,20.68
8099,-556013.2083,1676518.427,2000,25.9,18.5,9.3,0.51,0.001,63.61
8101,-737686.9471,1715372.271,2000,27.9,14.6,9.34,0.72,0.0,54.02
8103,-1031338.464,1951228.166,2000,23.6,10.1,5.3,0.46,0.0,52.86
8105,-906423.8482,1665583.014,2000,22.6,18.5,3.06,0.17,0.004,37.27
8107,-921759.5471,1994620.387,2000,19.4,6.2,4.39,0.59,0.0,38.71
8109,-891489.6983,1720138.187,2000,23.4,21.7,3.03,0.21,0.002,37.0
8111,-1016284.352,1698857.061,2000,18.5,17.6,3.16,0.2,0.012,42.85
8113,-1075922.788,1733678.905,2000,16.1,8.3,4.85,0.24,0.005,33.43
8115,-530564.7454,2002858.7,2000,24.4,12.9,7.66,0.65,0.002,58.21
8117,-858784.8352,1891714.34,2000,18.1,6.1,3.96,0.32,0.0,18.38
8119,-786157.6261,1799617.447,2000,21.0,6.2,5.47,0.83,0.0,45.09
8121,-609104.7815,1906774.289,2000,24.0,11.9,8.03,0.75,0.0,41.75
8123,-703941.7425,1980180.672,2000,21.5,10.0,8.26,1.34,0.0,47.49
8125,-543238.3122,1905602.144,2000,23.8,13.2,8.06,0.69,0.001,49.38
9001,1861863.825,2251708.214,2000,21.0,6.2,9.42,3.48,0.039,55.05
9003,1900269.968,2323058.093,2000,23.0,8.4,9.73,3.04,0.017,59.06
9005,1859618.764,2311363.344,2000,23.2,4.8,9.14,3.17,0.021,57.13
9007,1925466.445,2289801.725,2000,22.6,4.7,10.02,2.95,0.022,63.55
9009,1894969.234,2276090.852,2000,24.5,8.8,9.93,3.29,0.026,63.75
9011,1959597.493,2301208.01,2000,25.0,6.4,9.53,2.26,0.026,67.34
9013,1930655.593,2336303.275,2000,21.8,4.6,9.11,2.65,0.019,60.95
9015,1959231.225,2340738.908,2000,27.2,8.2,8.96,2.77,0.03,70.77
10001,1737530.538,1972072.594,2000,27.5,10.8,15.16,4.61,0.088,77.3
10003,1719077.989,2024828.341,2000,25.1,7.4,15.69,6.81,0.084,71.32
10005,1762733.34,1928788.66,2000,29.9,10.9,13.46,5.79,0.074,76.55
11001,1620145.774,1926595.621,2000,23.5,16.3,15.64,6.66,0.183,70.65
12001,1315489.186,827901.3754,2000,20.5,14.7,11.67,1.14,0.054,72.71
12003,1312076.982,900951.5536,2000,29.5,13.6,12.32,1.1,0.035,97.83
12005,995258.6199,853221.6006,2000,28.1,12.7,12.91,0.54,0.022,91.41
12007,1329251.395,860692.8076,2000,28.7,16.5,11.85,1.17,0.047,92.18
12009,1495501.452,700690.5669,2000,28.4,9.2,8.47,0.76,0.02,75.31
12011,1557577.253,471887.7456,2000,24.1,9.8,7.03,1.4,0.022,59.33
12013,1033881.383,873281.0355,2000,30.2,21.1,12.79,0.6,0.017,92.17
12015,1403406.171,531558.6164,2000,27.9,9.0,9.08,0.8,0.029,63.06
12017,1317000.049,735647.0342,2000,29.4,12.3,11.06,1.23,0.105,78.88
12019,1358311.28,868759.325,2000,25.1,6.9,11.58,1.45,0.053,80.96
12021,1472615.201,453662.7502,2000,23.9,8.9,7.78,0.62,0.012,47.8
12023,1281686.126,884617.3776,2000,28.2,16.2,12.69,0.93,0.025,90.47
12027,1408911.28,563675.7766,2000,30.6,19.4,9.21,1.14,0.035,64.47
12029,1239772.687,809786.6245,2000,31.0,21.2,11.83,0.72,0.046,97.37
12031,1370331.521,909756.5798,2000,24.9,10.5,11.98,1.8,0.055,80.86
12033,824631.3619,881054.5827,2000,26.4,14.8,11.99,1.15,0.069,80.98
12035,1419083.978,819538.3368,2000,27.1,8.8,10.6,1.17,0.039,62.63
12037,1076837.48,817423.5247,2000,30.2,16.3,12.26,0.55,0.008,100.88
12039,1087116.299,898911.4128,2000,26.9,18.7,13.66,0.81,0.011,73.55
12041,1272333.213,827477.0658,2000,28.2,16.4,12.06,0.93,0.043,87.54
12043,1473964.911,547993.1469,2000,29.3,15.5,9.03,0.85,0.018,67.09
12045,1036391.81,822679.0985,2000,28.8,18.6,12.1,0.54,0.014,92.87
12047,1246538.941,910210.0622,2000,30.1,24.2,13.21,0.89,0.013,92.73
12049,1403894.266,597064.2683,2000,29.0,22.2,9.98,1.44,0.047,66.37
12051,1483240.652,504594.4412,2000,29.9,19.5,8.39,0.76,0.017,73.33
12053,1326721.959,704121.1111,2000,28.4,10.9,11.1,1.22,0.11,75.94
12055,1452456.606,587708.5576,2000,27.2,14.2,9.24,0.95,0.021,61.72
12057,1347964.378,637442.4355,2000,24.6,11.6,11.39,2.18,0.118,73.96
12059,969533.3415,917795.2169,2000,30.5,20.6,13.4,0.55,0.024,88.08
12061,1518430.276,637451.0149,2000,27.6,9.4,8.22,0.77,0.013,68.83
12063,1027167.535,916072.3147,2000,27.3,17.1,13.88,0.64,0.017,76.23
12065,1157367.237,891775.5316,2000,24.6,17.7,13.3,0.93,0.009,69.04
12067,1232027.785,850995.6519,2000,29.2,20.6,12.51,0.88,0.021,85.5
12069,1392522.882,736956.1657,2000,29.2,10.4,10.78,1.81,0.051,68.67
12071,1415805.915,496926.6662,2000,27.6,9.4,8.86,0.79,0.021,60.47
12073,1120704.524,889449.6751,2000,19.8,12.1,13.22,0.91,0.009,63.81
12075,1284149.804,783637.3072,2000,28.6,17.5,11.37,0.85,0.082,98.86
